uuid,iiifurl,iiifthumburl,viewtype,sequence,width,height,maxpixels,created,modified,depictstmsobjectid,assistivetext,objectid,displayorder,roletype,role,constituentid,ulanid,preferreddisplayname,forwarddisplayname,lastname,displaydate,artistofngaobject,beginyear,endyear,visualbrowsertimespan,nationality,visualbrowsernationality,constituenttype,Demonym,Percent_in_NGA,Country,Continent,Country Name,objectid.1,accessioned,accessionnum,locationid,title,displaydate.1,beginyear.1,endyear.1,visualbrowsertimespan.1,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,subclassification,visualbrowserclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,customprinturl
ef58aaf0-3973-43ca-bef0-e20cd638b3bc,https://api.nga.gov/iiif/ef58aaf0-3973-43ca-bef0-e20cd638b3bc,"https://api.nga.gov/iiif/ef58aaf0-3973-43ca-bef0-e20cd638b3bc/full/!200,200/0/default.jpg",primary,0,5952,7437,640.0,2018-02-27 18:18:14-05,2022-05-25 11:21:15-04,126503,,126503,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941.0,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,126503,1,2002.111.2.4,,A Brazilian in Florida,1996,1996,1996,1976 to 2000,woodcut in black with text in letterpress on Rives Lightweight paper,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,,print,117249.0,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
3d3a6610-b041-49d7-b553-75ab4f4dde3e,https://api.nga.gov/iiif/3d3a6610-b041-49d7-b553-75ab4f4dde3e,"https://api.nga.gov/iiif/3d3a6610-b041-49d7-b553-75ab4f4dde3e/full/!200,200/0/default.jpg",primary,0,5946,7453,640.0,2018-02-27 18:20:37-05,2022-05-25 11:21:15-04,126504,,126504,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941.0,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,126504,1,2002.111.2.5,,A Brazilian in Florida,1996,1996,1996,1976 to 2000,woodcut in black with text in letterpress on Rives Lightweight paper,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,,print,117249.0,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
e3a56c88-cb0e-4951-9fa7-c88f64967c00,https://api.nga.gov/iiif/e3a56c88-cb0e-4951-9fa7-c88f64967c00,"https://api.nga.gov/iiif/e3a56c88-cb0e-4951-9fa7-c88f64967c00/full/!200,200/0/default.jpg",primary,0,5954,7418,640.0,2018-02-27 18:23:39-05,2022-05-25 11:21:16-04,126505,,126505,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941.0,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,126505,1,2002.111.2.6,,A Brazilian in Florida,1996,1996,1996,1976 to 2000,woodcut in black with text in letterpress on Rives Lightweight paper,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,,print,117249.0,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
08aac6ff-cf1b-4aa1-b9c9-b1b8778cfc07,https://api.nga.gov/iiif/08aac6ff-cf1b-4aa1-b9c9-b1b8778cfc07,"https://api.nga.gov/iiif/08aac6ff-cf1b-4aa1-b9c9-b1b8778cfc07/full/!200,200/0/default.jpg",primary,0,5944,7439,640.0,2018-02-27 18:27:17-05,2022-05-25 11:21:16-04,126506,,126506,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941.0,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,126506,1,2002.111.2.7,,A Brazilian in Florida,1996,1996,1996,1976 to 2000,woodcut in black with text in letterpress on Rives Lightweight paper,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,,print,117249.0,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
514c4580-d70d-48b3-b5cd-1a93c180aa02,https://api.nga.gov/iiif/514c4580-d70d-48b3-b5cd-1a93c180aa02,"https://api.nga.gov/iiif/514c4580-d70d-48b3-b5cd-1a93c180aa02/full/!200,200/0/default.jpg",primary,0,5952,7438,640.0,2018-02-27 18:29:46-05,2022-05-25 11:21:16-04,126507,,126507,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941.0,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil,126507,1,2002.111.2.8,,A Brazilian in Florida,1996,1996,1996,1976 to 2000,woodcut in black with text in letterpress on Rives Lightweight paper,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,"Batista, Abraao",Abraao Batista,Acquired by NGA in 2002 from Graphicstudio U.S.F. the publisher of the work.,Gift of Graphicstudio/University of South Florida,Print,,print,117249.0,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
f9d1f8e4-f00c-4a90-88f0-fefd6e2de5c6,https://api.nga.gov/iiif/f9d1f8e4-f00c-4a90-88f0-fefd6e2de5c6,"https://api.nga.gov/iiif/f9d1f8e4-f00c-4a90-88f0-fefd6e2de5c6/full/!200,200/0/default.jpg",primary,0,7588,7695,640.0,2021-11-09 14:45:05-05,2022-06-28 22:13:55.45-04,127530,,127530,1,artist,sculptor,27441,500027187.0,"Soto, Jesús Rafael",Jesús Rafael Soto,Soto,"Venezuelan, 1923 - 2005",1,1923.0,2005.0,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",127530,1,2004.30.16,13201.0,Optical Box,1964,1964,1964,1951 to 1975,Plexiglas,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,,"Soto, Jesús Rafael",Jesús Rafael Soto,"William Chapin Seitz [1914-1974], Charlottesville;[1] by inheritance to his widow, Irma S. Seitz [d. 2003], Princeton; bequest 2004 to NGA.


[1] The work has a label indicating it was part of the Museum of Modern Art's Art Lending Service (ALS), which was in existence from 1951 to 1982; its ALS number was LS 656-938. The Art Lending Service provided the public with the opportunity of renting a piece of art for a two-month period before deciding whether to purchase the work or return it to the ALS. The ALS took a small commission on each work sold, which was used to staff and underwrite the expenses of the ALS. It is possible Seitz purchased the work through this program. See the finding aid to the program's records at https://www.moma.org/research-and-learning/archives/finding-aids/ArtLendingb.html.  

",Gift of William C. Seitz and Irma S. Seitz,Sculpture,,sculpture,,0,CMC,,,,,2021-12-14 22:01:17.65-05,
b06ac562-8901-480a-94d7-ace50091cdc4,https://api.nga.gov/iiif/b06ac562-8901-480a-94d7-ace50091cdc4,"https://api.nga.gov/iiif/b06ac562-8901-480a-94d7-ace50091cdc4/full/!200,200/0/default.jpg",alternate,2,7505,7889,640.0,2021-11-09 13:55:08-05,2022-06-28 22:18:33.05-04,127530,,127530,1,artist,sculptor,27441,500027187.0,"Soto, Jesús Rafael",Jesús Rafael Soto,Soto,"Venezuelan, 1923 - 2005",1,1923.0,2005.0,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",127530,1,2004.30.16,13201.0,Optical Box,1964,1964,1964,1951 to 1975,Plexiglas,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,,"Soto, Jesús Rafael",Jesús Rafael Soto,"William Chapin Seitz [1914-1974], Charlottesville;[1] by inheritance to his widow, Irma S. Seitz [d. 2003], Princeton; bequest 2004 to NGA.


[1] The work has a label indicating it was part of the Museum of Modern Art's Art Lending Service (ALS), which was in existence from 1951 to 1982; its ALS number was LS 656-938. The Art Lending Service provided the public with the opportunity of renting a piece of art for a two-month period before deciding whether to purchase the work or return it to the ALS. The ALS took a small commission on each work sold, which was used to staff and underwrite the expenses of the ALS. It is possible Seitz purchased the work through this program. See the finding aid to the program's records at https://www.moma.org/research-and-learning/archives/finding-aids/ArtLendingb.html.  

",Gift of William C. Seitz and Irma S. Seitz,Sculpture,,sculpture,,0,CMC,,,,,2021-12-14 22:01:17.65-05,
6db5b0c8-76c8-477f-9357-08fbff3fb779,https://api.nga.gov/iiif/6db5b0c8-76c8-477f-9357-08fbff3fb779,"https://api.nga.gov/iiif/6db5b0c8-76c8-477f-9357-08fbff3fb779/full/!200,200/0/default.jpg",alternate,3,7122,7367,640.0,2021-11-09 14:54:29-05,2022-06-28 22:43:03.987-04,127530,,127530,1,artist,sculptor,27441,500027187.0,"Soto, Jesús Rafael",Jesús Rafael Soto,Soto,"Venezuelan, 1923 - 2005",1,1923.0,2005.0,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",127530,1,2004.30.16,13201.0,Optical Box,1964,1964,1964,1951 to 1975,Plexiglas,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,,"Soto, Jesús Rafael",Jesús Rafael Soto,"William Chapin Seitz [1914-1974], Charlottesville;[1] by inheritance to his widow, Irma S. Seitz [d. 2003], Princeton; bequest 2004 to NGA.


[1] The work has a label indicating it was part of the Museum of Modern Art's Art Lending Service (ALS), which was in existence from 1951 to 1982; its ALS number was LS 656-938. The Art Lending Service provided the public with the opportunity of renting a piece of art for a two-month period before deciding whether to purchase the work or return it to the ALS. The ALS took a small commission on each work sold, which was used to staff and underwrite the expenses of the ALS. It is possible Seitz purchased the work through this program. See the finding aid to the program's records at https://www.moma.org/research-and-learning/archives/finding-aids/ArtLendingb.html.  

",Gift of William C. Seitz and Irma S. Seitz,Sculpture,,sculpture,,0,CMC,,,,,2021-12-14 22:01:17.65-05,
18ca17f6-ad0c-4074-826e-5891417d90a6,https://api.nga.gov/iiif/18ca17f6-ad0c-4074-826e-5891417d90a6,"https://api.nga.gov/iiif/18ca17f6-ad0c-4074-826e-5891417d90a6/full/!200,200/0/default.jpg",alternate,1,6923,7277,640.0,2021-11-09 14:49:40-05,2022-06-28 22:11:57.16-04,127530,,127530,1,artist,sculptor,27441,500027187.0,"Soto, Jesús Rafael",Jesús Rafael Soto,Soto,"Venezuelan, 1923 - 2005",1,1923.0,2005.0,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of",127530,1,2004.30.16,13201.0,Optical Box,1964,1964,1964,1951 to 1975,Plexiglas,"overall: 30.48 × 30.48 cm, 5 lb. (12 × 12 in., 2.268 kg)",,,"Soto, Jesús Rafael",Jesús Rafael Soto,"William Chapin Seitz [1914-1974], Charlottesville;[1] by inheritance to his widow, Irma S. Seitz [d. 2003], Princeton; bequest 2004 to NGA.


[1] The work has a label indicating it was part of the Museum of Modern Art's Art Lending Service (ALS), which was in existence from 1951 to 1982; its ALS number was LS 656-938. The Art Lending Service provided the public with the opportunity of renting a piece of art for a two-month period before deciding whether to purchase the work or return it to the ALS. The ALS took a small commission on each work sold, which was used to staff and underwrite the expenses of the ALS. It is possible Seitz purchased the work through this program. See the finding aid to the program's records at https://www.moma.org/research-and-learning/archives/finding-aids/ArtLendingb.html.  

",Gift of William C. Seitz and Irma S. Seitz,Sculpture,,sculpture,,0,CMC,,,,,2021-12-14 22:01:17.65-05,
54140189-5c66-42b3-ae9b-10746bbb5027,https://api.nga.gov/iiif/54140189-5c66-42b3-ae9b-10746bbb5027,"https://api.nga.gov/iiif/54140189-5c66-42b3-ae9b-10746bbb5027/full/!200,200/0/default.jpg",primary,0,3235,4000,640.0,2012-01-23 13:14:09-05,2022-06-14 16:39:43-04,128543,,128543,1,artist,artist,28727,500472229.0,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980.0,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,128543,1,2004.155.6.1-5,,Prosa de la Calavera,1981,1981,1981,1976 to 2000,portfolio of five etchings; text by José Emilio Pacheco,,,,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Portfolio,Print,portfolio,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
9b3f0cb3-0f85-47d6-92ad-ac2f762302c7,https://api.nga.gov/iiif/9b3f0cb3-0f85-47d6-92ad-ac2f762302c7,"https://api.nga.gov/iiif/9b3f0cb3-0f85-47d6-92ad-ac2f762302c7/full/!200,200/0/default.jpg",primary,0,3295,4844,640.0,2005-06-10 09:23:03-04,2022-05-19 11:13:51-04,130886,,130886,1,artist,artist,5318,500107510.0,"Rayo, Omar",Omar Rayo,Rayo,"Colombian, 1928 - 2010",1,1928.0,2010.0,1926 to 1950,Colombian,Other,individual,Colombian,0.0001306591755406,CO,South America,Colombia,130886,1,2005.144.2,,Arlequino,1954,1954,1954,1951 to 1975,graphite and oil on brown wove paper,overall: 53 x 56 cm (20 7/8 x 22 1/16 in.),lower right in oil: OMAR / RAYO / 54,,"Rayo, Omar",Omar Rayo,"Estate of Moses and Ruth Helen Lasky, San Francisco; gift to NGA, 2005.

","Gift of the Estate of Moses and Ruth Helen Lasky, San Francisco, Harlan B. and Marshall R. Levine, Trustees",Drawing,,drawing,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
314cc66e-5137-4dbd-99e9-ebf1e87d6e15,https://api.nga.gov/iiif/314cc66e-5137-4dbd-99e9-ebf1e87d6e15,"https://api.nga.gov/iiif/314cc66e-5137-4dbd-99e9-ebf1e87d6e15/full/!200,200/0/default.jpg",primary,0,4000,3123,640.0,2012-05-23 16:16:50-04,2022-06-15 13:05:42-04,133434,,133434,1,artist,artist,1707,500057123.0,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911.0,2002.0,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile,133434,1,2012.92.64,,"Free Youth, Smog and Demagogue",1971,1971,1971,1951 to 1975,color lithograph on heavy wove paper,sheet: 51.8 × 65.1 cm (20 3/8 × 25 5/8 in.),"numbered and signed below image, in graphite: 77/100 Matta; below image, at bottom right, in graphite, by later hand: MATTA; on verso, in graphite, by later hand: 101, 644 VI",,Matta,Matta,"(Pyramid Galleries, Ltd., Washington, D.C.); Ruth Kainen, Washington, D.C., purchased September 23, 1970; Gift to NGA, 2012.",Gift of Ruth Cole Kainen,Print,,print,,0,CG-W,,Fog Gog Magog (Plate 5),,,2021-03-01 22:01:13.02-05,
9d0df346-7ed7-4991-9876-154a829c0317,https://api.nga.gov/iiif/9d0df346-7ed7-4991-9876-154a829c0317,"https://api.nga.gov/iiif/9d0df346-7ed7-4991-9876-154a829c0317/full/!200,200/0/default.jpg",primary,0,4000,2932,640.0,2012-01-23 13:53:00-05,2022-06-14 16:39:59-04,133435,,133435,1,artist,artist,5136,500012316.0,"Orozco, José Clemente",José Clemente Orozco,Orozco,"Mexican, 1883 - 1949",1,1883.0,1949.0,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,133435,1,2005.99.26,,Machines (Máquinas),1935,1935,1935,1926 to 1950,lithograph in black on wove paper,sheet: 38.5 x 54.5 cm (15 3/16 x 21 7/16 in.),"lower left in graphite: 4/10; lower right in graphite: J. C. Orozco; lower left corner in graphite by unknown hand: ""FRAGMENTS""; lower right corner in graphite by unknown hand: VD-38 / msx; left edge in graphite by unknown hand: //EAE; upper right corner in graphite by unknown hand: 19 1/4 x 23 1/2",RCK stamp,"Orozco, José Clemente",José Clemente Orozco,"(Kennedy Galleries, Inc., New York); Ruth Kainen [1922-2009], Washington, D.C. (Lugt 4740), purchased April, 1971; gift to NGA, 2005.

",Gift of Ruth Cole Kainen,Print,,print,,0,CG-W,,,,,2020-05-06 22:01:32.06-04,
329305ea-b635-48d5-9a23-661b7bec2577,https://api.nga.gov/iiif/329305ea-b635-48d5-9a23-661b7bec2577,"https://api.nga.gov/iiif/329305ea-b635-48d5-9a23-661b7bec2577/full/!200,200/0/default.jpg",primary,0,3461,4000,640.0,2012-01-23 13:27:01-05,2022-06-14 16:39:54-04,133864,,133864,1,artist,artist,28727,500472229.0,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980.0,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,133864,1,2004.155.5.1,,Untitled (Skull),1981,1981,1981,1976 to 2000,photo-etching and aquatint on wove paper,"image: 27.3 x 24.7 cm (10 3/4 x 9 11/16 in.)
sheet: 51.9 x 41 cm (20 7/16 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,,print,133869.0,0,CG-W,Cinco Grabados (Five Prints): pl. 1,Cinco Grabados (Five Prints): pl. 1,,,2019-10-28 22:01:34.883-04,
4de8e0c6-4eb8-4b3d-bf12-fa05ed9ec238,https://api.nga.gov/iiif/4de8e0c6-4eb8-4b3d-bf12-fa05ed9ec238,"https://api.nga.gov/iiif/4de8e0c6-4eb8-4b3d-bf12-fa05ed9ec238/full/!200,200/0/default.jpg",primary,0,3462,4000,640.0,2012-01-23 13:27:45-05,2022-06-14 16:39:55-04,133865,,133865,1,artist,artist,28727,500472229.0,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980.0,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,133865,1,2004.155.5.2,,Untitled (Skull),1981,1981,1981,1976 to 2000,"soft-ground etching, sugarlift, and aquatint on buff paper","image: 27.5 x 24.5 cm (10 13/16 x 9 5/8 in.)
sheet: 51.9 x 41.5 cm (20 7/16 x 16 5/16 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,,print,133869.0,0,CG-W,Cinco Grabados (Five Prints): pl. 2,Cinco Grabados (Five Prints): pl. 2,,,2019-10-28 22:01:34.883-04,
1aab1a3c-81dd-447d-aa43-8d05e2bf5505,https://api.nga.gov/iiif/1aab1a3c-81dd-447d-aa43-8d05e2bf5505,"https://api.nga.gov/iiif/1aab1a3c-81dd-447d-aa43-8d05e2bf5505/full/!200,200/0/default.jpg",primary,0,3434,4000,640.0,2012-01-23 13:29:21-05,2022-06-14 16:39:55-04,133866,,133866,1,artist,artist,28727,500472229.0,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980.0,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,133866,1,2004.155.5.3,,Untitled (Skull),1981,1981,1981,1976 to 2000,etching and aquatint on buff paper,"image: 27.3 x 24.5 cm (10 3/4 x 9 5/8 in.)
sheet: 51.9 x 41.5 cm (20 7/16 x 16 5/16 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,,print,133869.0,0,CG-W,Cinco Grabados (Five Prints): pl. 3,Cinco Grabados (Five Prints): pl. 3,,,2019-10-28 22:01:34.883-04,
c2197e07-ec8f-43dd-9aa5-47ad7fc7968b,https://api.nga.gov/iiif/c2197e07-ec8f-43dd-9aa5-47ad7fc7968b,"https://api.nga.gov/iiif/c2197e07-ec8f-43dd-9aa5-47ad7fc7968b/full/!200,200/0/default.jpg",primary,0,3473,4000,640.0,2012-01-23 13:30:01-05,2022-06-14 16:39:55-04,133867,,133867,1,artist,artist,28727,500472229.0,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980.0,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,133867,1,2004.155.5.4,,Untitled (Skull),1981,1981,1981,1976 to 2000,soft-ground etching and aquatint on buff paper,"image: 27.2 x 24.5 cm (10 11/16 x 9 5/8 in.)
sheet: 52 x 41.3 cm (20 1/2 x 16 1/4 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,,print,133869.0,0,CG-W,Cinco Grabados (Five Prints): pl. 4,Cinco Grabados (Five Prints): pl. 4,,,2019-10-28 22:01:34.883-04,
db9f0bfb-6350-44be-8c56-d378219adc81,https://api.nga.gov/iiif/db9f0bfb-6350-44be-8c56-d378219adc81,"https://api.nga.gov/iiif/db9f0bfb-6350-44be-8c56-d378219adc81/full/!200,200/0/default.jpg",primary,0,3464,4000,640.0,2012-01-23 13:30:44-05,2022-06-14 16:39:55-04,133868,,133868,1,artist,artist,28727,500472229.0,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980.0,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,133868,1,2004.155.5.5,,Untitled (Skull),1981,1981,1981,1976 to 2000,soft-ground etching and aquatint on buff paper,"image: 27.3 x 24.4 cm (10 3/4 x 9 5/8 in.)
sheet: 52 x 41.5 cm (20 1/2 x 16 5/16 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,,print,133869.0,0,CG-W,Cinco Grabados (Five Prints): pl. 5,Cinco Grabados (Five Prints): pl. 5,,,2019-10-28 22:01:34.883-04,
c573ca02-0ddf-4d3a-ade2-1ea63e7d523a,https://api.nga.gov/iiif/c573ca02-0ddf-4d3a-ade2-1ea63e7d523a,"https://api.nga.gov/iiif/c573ca02-0ddf-4d3a-ade2-1ea63e7d523a/full/!200,200/0/default.jpg",primary,0,3253,4000,640.0,2012-01-23 13:25:29-05,2022-06-14 16:39:53-04,133869,,133869,1,artist,artist,28727,500472229.0,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980.0,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,133869,1,2004.155.5.1-5,,Cinco Grabados (Five Prints),1981,1981,1981,1976 to 2000,portfolio,,,,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Portfolio,,portfolio,,0,CG-W,,,,,2019-10-28 22:01:34.883-04,
0c7a373b-3b13-4219-8466-b0b14c7b3c0e,https://api.nga.gov/iiif/0c7a373b-3b13-4219-8466-b0b14c7b3c0e,"https://api.nga.gov/iiif/0c7a373b-3b13-4219-8466-b0b14c7b3c0e/full/!200,200/0/default.jpg",primary,0,4000,2220,640.0,2012-01-23 13:17:59-05,2022-06-14 16:39:45-04,133877,,133877,1,artist,artist,28727,500472229.0,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980.0,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico,133877,1,2004.155.6.1,,Untitled (Envelope Torn),1981,1981,1981,1976 to 2000,softground etching and aquatint in dark brown and gray on buff paper,"plate: 12.3 x 22.7 cm (4 13/16 x 8 15/16 in.)
sheet: 52 x 41 cm (20 1/2 x 16 1/8 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P IV/V,BS: AEROPRESS,"Cervantes, Miguel",Miguel Cervantes,"Joshua P. Smith, Washington D.C.; gift to NGA, 2004.



",Gift of Joshua P. Smith,Print,,print,128543.0,0,CG-W,Prosa de la Calavera: pl. 1,Prosa de la Calavera: pl. 1,,,2019-10-28 22:01:34.883-04,
