iiifurl,iiifthumburl,accessioned,title,displayDate_created,roletype,role,forwarddisplayname,birthyear,deathyear,ulanid,artistofngaobject,nationality,constituenttype,demonym,pct_country_NGA,artists_countryCode,artists_continent,artists_country,beginyear_artistAssigned,endyear_artistAssigned,displaydate_artistAssigned,country_artistAssigned,zipcode_artistAssigned,medium,dimensions,inscription,markings,attribution,visualBrowserClassification,parentID,isVirtual,portfolio,series,volume,watermarks,uuid,viewtype,sequence,width,height,maxpixels,assistivetext,depictstmsobjectid,objectid,constituentid,expanded_url
https://api.nga.gov/iiif/c8454481-675d-495b-bc4c-5373dbbf1bee,"https://api.nga.gov/iiif/c8454481-675d-495b-bc4c-5373dbbf1bee/full/!200,200/0/default.jpg",1.0,Suite 5X V,1966,artist,artist,Gego,1912.0,1994.0,500117602.0,1.0,Venezuelan,individual,Venezuelan,0.0,VE,SA,"Venezuela, Bolivarian Republic of",1912.0,1994.0,"Venezuelan, 1912 - 1994",,,lithograph (stone) in black on Copperplate Deluxe paper,sheet: 28 x 27.5 cm (11 x 10 13/16 in.),on recto: (signed and dated),"IS: Tamarind (T.1), Sanchez (T.40)",Gego,print,61988.0,0.0,Suite 5X,Suite 5X [1983.18.508-512],,,c8454481-675d-495b-bc4c-5373dbbf1bee,primary,0.0,3527.0,3521.0,640.0,,61992.0,61992.0,5918.0,"https://api.nga.gov/iiif/c8454481-675d-495b-bc4c-5373dbbf1bee/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/ca50a061-549c-49d1-8ace-7649e713a462,"https://api.nga.gov/iiif/ca50a061-549c-49d1-8ace-7649e713a462/full/!200,200/0/default.jpg",1.0,Fifteen Photographs by Manuel Alvarez Bravo,1974,artist,artist,Manuel Álvarez Bravo,1902.0,2002.0,500028115.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1902.0,2002.0,"Mexican, 1902 - 2002",,,portfolio of 15 gelatin silver prints,overall: 4 x 38.2 x 51.5 cm (1 9/16 x 15 1/16 x 20 1/4 in.),,,Manuel Álvarez Bravo,portfolio,,0.0,copy number 10 of 75,,,,ca50a061-549c-49d1-8ace-7649e713a462,primary,0.0,4000.0,2985.0,640.0,,153112.0,153112.0,16466.0,"https://api.nga.gov/iiif/ca50a061-549c-49d1-8ace-7649e713a462/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/cadb11f3-4436-423b-9dcd-892746e97f80,"https://api.nga.gov/iiif/cadb11f3-4436-423b-9dcd-892746e97f80/full/!200,200/0/default.jpg",1.0,Balinese Girl with Child,,artist,artist,Miguel Covarrubias,1904.0,1957.0,500122721.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1904.0,1957.0,"Mexican, 1904 - 1957",,,graphite,overall: 27.2 x 21.3 cm (10 11/16 x 8 3/8 in.),"lower right in graphite: COVARRUBIAS; by unknown hand, lower center verso in graphite: Balinese Girl",,Miguel Covarrubias,drawing,,0.0,,,,,cadb11f3-4436-423b-9dcd-892746e97f80,primary,0.0,3134.0,4000.0,640.0,,63086.0,63086.0,5730.0,"https://api.nga.gov/iiif/cadb11f3-4436-423b-9dcd-892746e97f80/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/cb6c1dd3-2960-4807-94dd-3c178a50f7f4,"https://api.nga.gov/iiif/cb6c1dd3-2960-4807-94dd-3c178a50f7f4/full/!200,200/0/default.jpg",1.0,Viejos Desesperados,,artist,artist,Adolfo Bellocq,1899.0,1972.0,,1.0,Argentinean,individual,Argentinean,0.0,AR,SA,Argentina,1899.0,1972.0,"Argentinean, 1899-1972",,,woodcut,,,,Adolfo Bellocq,print,,0.0,,,,,cb6c1dd3-2960-4807-94dd-3c178a50f7f4,primary,0.0,2265.0,4000.0,640.0,,4558.0,4558.0,3489.0,"https://api.nga.gov/iiif/cb6c1dd3-2960-4807-94dd-3c178a50f7f4/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69,"https://api.nga.gov/iiif/d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69/full/!200,200/0/default.jpg",1.0,The Weavers,1943,artist,artist,Leopoldo Méndez,1902.0,1969.0,500111715.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1902.0,1969.0,"Mexican, 1902 - 1969",,,woodcut on China paper,,,,Leopoldo Méndez,print,,0.0,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69,primary,0.0,3214.0,4000.0,640.0,,30704.0,30704.0,4962.0,"https://api.nga.gov/iiif/d0ae0ac7-9cfa-4d28-aa4c-b5df07120f69/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/d2a9fd92-6076-484c-ad17-a312d794bebb,"https://api.nga.gov/iiif/d2a9fd92-6076-484c-ad17-a312d794bebb/full/!200,200/0/default.jpg",1.0,Remedios Varo Wearing a Mask by Leonora Carrington,1957,artist,artist,Kati Horna,1912.0,2000.0,,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1912.0,2000.0,"Mexican, born Austria-Hungary, 1912 - 2000",,,gelatin silver print,"image: 26.5 × 27.2 cm (10 7/16 × 10 11/16 in.)
sheet: 27.9 × 28 cm (11 × 11 in.)","on verso, signed by artist, bottom right in graphite: Kati Horna; center artist stamp in black ink",,Kati Horna,photograph,,0.0,,,,,d2a9fd92-6076-484c-ad17-a312d794bebb,primary,0.0,8101.0,7942.0,640.0,,221005.0,221005.0,38881.0,"https://api.nga.gov/iiif/d2a9fd92-6076-484c-ad17-a312d794bebb/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/d4053500-c704-491f-8b73-4b32f89dea84,"https://api.nga.gov/iiif/d4053500-c704-491f-8b73-4b32f89dea84/full/!200,200/0/default.jpg",1.0,Untitled,1966,artist,artist,Rodolfo Abularach,1933.0,2020.0,500118427.0,1.0,Guatemalan,individual,Guatemalan,0.0,GT,NoAm,Guatemala,1933.0,2020.0,"Guatemalan, 1933 - 2020",,,lithograph (stone) in black on white Nacre paper,"image: 25.3 x 25.5 cm (9 15/16 x 10 1/16 in.)
sheet: 30.4 x 30.4 cm (11 15/16 x 11 15/16 in.)",,"BS: Tamarind (T.1), de Soto (T.10)",Rodolfo Abularach,print,,0.0,,,,,d4053500-c704-491f-8b73-4b32f89dea84,primary,0.0,3597.0,3753.0,640.0,,61482.0,61482.0,2861.0,"https://api.nga.gov/iiif/d4053500-c704-491f-8b73-4b32f89dea84/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/d56265fc-9047-4d65-ac41-d0009fb234d3,"https://api.nga.gov/iiif/d56265fc-9047-4d65-ac41-d0009fb234d3/full/!200,200/0/default.jpg",1.0,Retrato múltiple del pintor H. Jaimes Sánchez (Portraits of the Painter Humberto Jaimes Sánchez,1957,artist,artist,José Luis Cuevas,1934.0,2017.0,500021586.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1934.0,2017.0,"Mexican, 1934 - 2017",,,pen and black ink with brown ink (rubbed) over graphite on paperboard,overall: 51 x 65.9 cm (20 1/16 x 25 15/16 in.),lower left in pen and ink: Retrato múltiple / del pintor H. Jaimes Sánchez; lower left in graphite: Philadelphia Nov. 57. / Cuevas 57.,,José Luis Cuevas,drawing,,0.0,,,,,d56265fc-9047-4d65-ac41-d0009fb234d3,primary,0.0,8951.0,6879.0,640.0,,107542.0,107542.0,3845.0,"https://api.nga.gov/iiif/d56265fc-9047-4d65-ac41-d0009fb234d3/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/d5da5b46-ba59-4792-809c-cfd8ad485ee6,"https://api.nga.gov/iiif/d5da5b46-ba59-4792-809c-cfd8ad485ee6/full/!200,200/0/default.jpg",1.0,Untitled [verso],1959,artist,artist,José Luis Cuevas,1934.0,2017.0,500021586.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1934.0,2017.0,"Mexican, 1934 - 2017",,,pen and black ink on wove paper,overall: 32.9 x 52.3 cm (12 15/16 x 20 9/16 in.),vertical along left edge in black ink on recto: 20 / October / 1959 / Cuevas,,José Luis Cuevas,drawing,107543.0,0.0,,,,,d5da5b46-ba59-4792-809c-cfd8ad485ee6,primary,0.0,4000.0,2556.0,640.0,,107544.0,107544.0,3845.0,"https://api.nga.gov/iiif/d5da5b46-ba59-4792-809c-cfd8ad485ee6/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/d651685b-cdc2-4f74-a15f-3db8e5eae07a,"https://api.nga.gov/iiif/d651685b-cdc2-4f74-a15f-3db8e5eae07a/full/!200,200/0/default.jpg",1.0,Vagabundo,,artist,artist,Adolfo Bellocq,1899.0,1972.0,,1.0,Argentinean,individual,Argentinean,0.0,AR,SA,Argentina,1899.0,1972.0,"Argentinean, 1899-1972",,,etching,,,,Adolfo Bellocq,print,,0.0,,,,,d651685b-cdc2-4f74-a15f-3db8e5eae07a,primary,0.0,3352.0,4000.0,640.0,,11853.0,11853.0,3489.0,"https://api.nga.gov/iiif/d651685b-cdc2-4f74-a15f-3db8e5eae07a/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/db7f676a-8a27-4feb-8e74-7905b7096370,"https://api.nga.gov/iiif/db7f676a-8a27-4feb-8e74-7905b7096370/full/!200,200/0/default.jpg",1.0,Viva Zapata,1932,artist,artist,Diego Rivera,1886.0,1957.0,500025126.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1886.0,1957.0,"Mexican, 1886 - 1957",,,lithograph in black on Rives BFK paper,"image: 41.4 x 33.3 cm (16 5/16 x 13 1/8 in.)
sheet: 58.2 x 40.7 cm (22 15/16 x 16 in.)","lower right in plate: DR 32; below image, lower left in graphite: 65/100 Diego Rivera; below image, lower right in graphite: 19[3]2; by later hand, lower center verso in graphite: ZAPATA""""",,Diego Rivera,print,,0.0,,,,,db7f676a-8a27-4feb-8e74-7905b7096370,primary,0.0,5623.0,6979.0,640.0,,71794.0,71794.0,1831.0,"https://api.nga.gov/iiif/db7f676a-8a27-4feb-8e74-7905b7096370/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/db9f0bfb-6350-44be-8c56-d378219adc81,"https://api.nga.gov/iiif/db9f0bfb-6350-44be-8c56-d378219adc81/full/!200,200/0/default.jpg",1.0,Untitled (Skull),1981,artist,artist,Miguel Cervantes,1980.0,,500472229.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1980.0,,"Mexican, born 1980",,,soft-ground etching and aquatint on buff paper,"image: 27.3 x 24.4 cm (10 3/4 x 9 5/8 in.)
sheet: 52 x 41.5 cm (20 1/2 x 16 5/16 in.)",lower right in graphite: MCervantes; lower left in graphite: P/P III,BS: AEROPRESS,Miguel Cervantes,print,133869.0,0.0,Cinco Grabados (Five Prints): pl. 5,Cinco Grabados (Five Prints): pl. 5,,,db9f0bfb-6350-44be-8c56-d378219adc81,primary,0.0,3464.0,4000.0,640.0,,133868.0,133868.0,28727.0,"https://api.nga.gov/iiif/db9f0bfb-6350-44be-8c56-d378219adc81/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/dbcb1da7-a92d-4104-bbac-419f8cccde88,"https://api.nga.gov/iiif/dbcb1da7-a92d-4104-bbac-419f8cccde88/full/!200,200/0/default.jpg",1.0,Still Life,1970,artist,artist,Carlos Scliar,1920.0,,500118070.0,1.0,Brazilian,individual,Brazilian,0.0,BR,SA,Brazil,1920.0,,"Brazilian, born 1920",,,oil on cardboard,overall: 74.8 x 54.9 cm (29 7/16 x 21 5/8 in.),lower right: Scliar 26.11.70,,Carlos Scliar,painting,,0.0,,,,,dbcb1da7-a92d-4104-bbac-419f8cccde88,primary,0.0,7261.0,9906.0,640.0,,55604.0,55604.0,1864.0,"https://api.nga.gov/iiif/dbcb1da7-a92d-4104-bbac-419f8cccde88/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/dd557904-2230-4576-ae76-d20dc4f94d7c,"https://api.nga.gov/iiif/dd557904-2230-4576-ae76-d20dc4f94d7c/full/!200,200/0/default.jpg",1.0,Horsemen,1943,artist,artist,Leopoldo Méndez,1902.0,1969.0,500111715.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1902.0,1969.0,"Mexican, 1902 - 1969",,,woodcut on China paper,,,,Leopoldo Méndez,print,,0.0,25 Prints of Leopoldo Mendez,25 Prints of Leopoldo Mendez [1944.14.22-46],,,dd557904-2230-4576-ae76-d20dc4f94d7c,primary,0.0,4000.0,3251.0,640.0,,30693.0,30693.0,4962.0,"https://api.nga.gov/iiif/dd557904-2230-4576-ae76-d20dc4f94d7c/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/dd62856f-6036-49ba-97b6-a8e895d01f19,"https://api.nga.gov/iiif/dd62856f-6036-49ba-97b6-a8e895d01f19/full/!200,200/0/default.jpg",1.0,City of the Eyes V,1966,artist,artist,Rodolfo Abularach,1933.0,2020.0,500118427.0,1.0,Guatemalan,individual,Guatemalan,0.0,GT,NoAm,Guatemala,1933.0,2020.0,"Guatemalan, 1933 - 2020",,,lithograph (stone) in black on white Nacre paper,image: 25.5 x 25.6 cm (10 1/16 x 10 1/16 in.),,"BS: Tamarind (T.1), Sanchez (T.40)",Rodolfo Abularach,print,61461.0,0.0,City of the Eyes,City of the Eyes [1983.18.1-10],,,dd62856f-6036-49ba-97b6-a8e895d01f19,primary,0.0,3544.0,3710.0,640.0,,61465.0,61465.0,2861.0,"https://api.nga.gov/iiif/dd62856f-6036-49ba-97b6-a8e895d01f19/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/dd65df95-6508-40b5-b349-a05394b4945b,"https://api.nga.gov/iiif/dd65df95-6508-40b5-b349-a05394b4945b/full/!200,200/0/default.jpg",1.0,El Abrazo (The Hug),1957,artist,artist,Francisco Zúñiga,1913.0,1998.0,500020110.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1913.0,1998.0,"Mexican, born Costa Rica, 1913 - 1998",,,charcoal on wove paper,sheet: 32.39 × 42.55 cm (12 3/4 × 16 3/4 in.),lower right in graphite: Zúñiga 57; center left edge in graphite by unknown hand: #2; upper left verso in graphite by unknown hand: 30 [circled]; upper right verso in black ink by unknown hand: No. 28-A,,Francisco Zúñiga,drawing,,0.0,,,,,dd65df95-6508-40b5-b349-a05394b4945b,primary,0.0,4000.0,2877.0,640.0,,174168.0,174168.0,41247.0,"https://api.nga.gov/iiif/dd65df95-6508-40b5-b349-a05394b4945b/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/dd859068-be3a-4317-96d1-76ab6a2828f9,"https://api.nga.gov/iiif/dd859068-be3a-4317-96d1-76ab6a2828f9/full/!200,200/0/default.jpg",1.0,La de las Bellas Artes (She of the fine arts),"1933, printed 1974",artist,artist,Manuel Álvarez Bravo,1902.0,2002.0,500028115.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1902.0,2002.0,"Mexican, 1902 - 2002",,,gelatin silver print,"image: 18.6 x 24.2 cm (7 5/16 x 9 1/2 in.)
mount: 37.5 x 50.2 cm (14 3/4 x 19 3/4 in.)","signed by artist, lower right in graphite: M. Alvarez Bravo, lower left in graphite: 10/75",,Manuel Álvarez Bravo,photograph,153112.0,0.0,portfolio of 15 prints,,,,dd859068-be3a-4317-96d1-76ab6a2828f9,primary,0.0,4000.0,3088.0,640.0,,150709.0,150709.0,16466.0,"https://api.nga.gov/iiif/dd859068-be3a-4317-96d1-76ab6a2828f9/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/de0655b8-6b5c-4c52-a30c-7463f2682939,"https://api.nga.gov/iiif/de0655b8-6b5c-4c52-a30c-7463f2682939/full/!200,200/0/default.jpg",1.0,A Brazilian in Florida,1996,artist,artist,Abraao Batista,1941.0,,,1.0,Brazilian,individual,Brazilian,0.0,BR,SA,Brazil,1941.0,,"Brazilian, born 1941",,,woodcut in black with text in letterpress on Rives Lightweight paper,"sheet: 25.4 x 20.3 cm (10 x 8 in.)
overall (open folio): 40.6 x 50.8 cm (16 x 20 in.)",,,Abraao Batista,print,117249.0,0.0,,,,,de0655b8-6b5c-4c52-a30c-7463f2682939,primary,0.0,5941.0,7437.0,640.0,,126500.0,126500.0,24991.0,"https://api.nga.gov/iiif/de0655b8-6b5c-4c52-a30c-7463f2682939/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/de609e88-c366-492b-b853-c2a8291e2433,"https://api.nga.gov/iiif/de609e88-c366-492b-b853-c2a8291e2433/full/!200,200/0/default.jpg",1.0,"Cemetery Wall, Texcoco, Mexico","1967, printed c. 1974",artist,artist,Manuel Álvarez Bravo,1902.0,2002.0,500028115.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1902.0,2002.0,"Mexican, 1902 - 2002",,,gelatin silver print mounted on paperboard,"sheet (trimmed to image): 24.4 x 18.2 cm (9 5/8 x 7 3/16 in.)
support: 50.1 x 37.6 cm (19 3/4 x 14 13/16 in.)","all on mount: lower left in graphite: 19/75; lower right in graphite: Manuel Alvarez Bravo; by later hand, lower right verso in graphite: 19/75 UTO $1000 / 9 1/2 x 7 3/16; signed / printed circa 1974 / neg. 1920-1974",,Manuel Álvarez Bravo,photograph,,0.0,,,,,de609e88-c366-492b-b853-c2a8291e2433,primary,0.0,2952.0,3942.0,640.0,,92294.0,92294.0,16466.0,"https://api.nga.gov/iiif/de609e88-c366-492b-b853-c2a8291e2433/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e092563d-a826-42d3-ac0b-217e507e38ed,"https://api.nga.gov/iiif/e092563d-a826-42d3-ac0b-217e507e38ed/full/!200,200/0/default.jpg",1.0,Protesta,c. 1945,artist,artist,Francisco Dosamantes,1911.0,1986.0,500071567.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1911.0,1986.0,"Mexican, 1911 - 1986",,,linocut in black on wove paper,"image: 56.52 × 40.16 cm (22 1/4 × 15 13/16 in.)
sheet: 68.58 × 50.17 cm (27 × 19 3/4 in.)","lower right in graphite: F. Dosamantes; lower left edge in graphite by unknown hand: protesta""""",stamped lower center verso in black ink: F.B.B. [circled],Francisco Dosamantes,print,,0.0,,,,,e092563d-a826-42d3-ac0b-217e507e38ed,primary,0.0,2969.0,4000.0,640.0,,183747.0,183747.0,3951.0,"https://api.nga.gov/iiif/e092563d-a826-42d3-ac0b-217e507e38ed/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e1096521-ea9c-4010-9519-34493b19a8e2,"https://api.nga.gov/iiif/e1096521-ea9c-4010-9519-34493b19a8e2/full/!200,200/0/default.jpg",1.0,City of the Eyes X,1966,artist,artist,Rodolfo Abularach,1933.0,2020.0,500118427.0,1.0,Guatemalan,individual,Guatemalan,0.0,GT,NoAm,Guatemala,1933.0,2020.0,"Guatemalan, 1933 - 2020",,,lithograph (stone) in black on white Nacre paper,image: 25.3 x 25.4 cm (9 15/16 x 10 in.),,"BS: Tamarind (T.1), Sanchez (T.40)",Rodolfo Abularach,print,61461.0,0.0,City of the Eyes,City of the Eyes [1983.18.1-10],,,e1096521-ea9c-4010-9519-34493b19a8e2,primary,0.0,3547.0,3699.0,640.0,,61470.0,61470.0,2861.0,"https://api.nga.gov/iiif/e1096521-ea9c-4010-9519-34493b19a8e2/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e146e959-b80b-43f3-bac0-6d877fee3fb3,"https://api.nga.gov/iiif/e146e959-b80b-43f3-bac0-6d877fee3fb3/full/!200,200/0/default.jpg",1.0,Compostion VIII,1962,artist,artist,Matta,1911.0,2002.0,500057123.0,1.0,Chilean,individual,Chilean,0.0,CL,SA,Chile,1911.0,2002.0,"Chilean, 1911 - 2002",,,"color etching, soft-ground, and aquatint",,,,Matta,print,,0.0,"Suite from Come detta dentro vo significando""""","Suite from Come detta dentro vo significando""""",,,e146e959-b80b-43f3-bac0-6d877fee3fb3,primary,0.0,4000.0,3102.0,640.0,,48417.0,48417.0,1707.0,"https://api.nga.gov/iiif/e146e959-b80b-43f3-bac0-6d877fee3fb3/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/full/!200,200/0/default.jpg",1.0,Garden,2002,artist,author,Alejandro de Ávila,,,,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,,,Mexican,,,photogravure,"image: 35.5 x 35.9 cm (14 x 14 1/8 in.)
sheet: 62.8 x 56.5 cm (24 3/4 x 22 1/4 in.)","on sheet, signed by artist, across bottom in graphite: ap 6/10 Graciela Itrubide",,"Graciela Iturbide, and Francisco Toledo, Alejandro de Ávila",photograph,139546.0,0.0,Garden,,,,e169febb-9246-4742-818a-6c1fb1c880b7,primary,0.0,4000.0,3946.0,,,143121.0,143121.0,34339.0,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/full/!200,200/0/default.jpg",1.0,Garden,2002,artist,artist,Francisco Toledo,1940.0,,500005528.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1940.0,,"Mexican, born 1940",,,photogravure,"image: 35.5 x 35.9 cm (14 x 14 1/8 in.)
sheet: 62.8 x 56.5 cm (24 3/4 x 22 1/4 in.)","on sheet, signed by artist, across bottom in graphite: ap 6/10 Graciela Itrubide",,"Graciela Iturbide, and Francisco Toledo, Alejandro de Ávila",photograph,139546.0,0.0,Garden,,,,e169febb-9246-4742-818a-6c1fb1c880b7,primary,0.0,4000.0,3946.0,,,143121.0,143121.0,24999.0,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/full/!200,200/0/default.jpg",1.0,Garden,2002,artist,artist,Graciela Iturbide,1942.0,,500118440.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1942.0,,"Mexican, born 1942",,,photogravure,"image: 35.5 x 35.9 cm (14 x 14 1/8 in.)
sheet: 62.8 x 56.5 cm (24 3/4 x 22 1/4 in.)","on sheet, signed by artist, across bottom in graphite: ap 6/10 Graciela Itrubide",,"Graciela Iturbide, and Francisco Toledo, Alejandro de Ávila",photograph,139546.0,0.0,Garden,,,,e169febb-9246-4742-818a-6c1fb1c880b7,primary,0.0,4000.0,3946.0,,,143121.0,143121.0,22253.0,"https://api.nga.gov/iiif/e169febb-9246-4742-818a-6c1fb1c880b7/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e1cc4750-ae12-40bb-a647-5544d452bc14,"https://api.nga.gov/iiif/e1cc4750-ae12-40bb-a647-5544d452bc14/full/!200,200/0/default.jpg",1.0,Lime Kilns in Tula,1946,artist,artist,Raúl Anguiano,1915.0,2006.0,500061635.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1915.0,2006.0,"Mexican, 1915 - 2006",,,lithograph in black on wove paper,"image: 27.46 × 35.24 cm (10 13/16 × 13 7/8 in.)
sheet: 38.42 × 44.77 cm (15 1/8 × 17 5/8 in.)",lower right in graphite: R. Anguiano; lower left edge in graphite by unknown hand: Lime Kilns in Tula,stamped upper center verso in black ink: F.B.B. [circled],Raúl Anguiano,print,,0.0,Mexican People,,,,e1cc4750-ae12-40bb-a647-5544d452bc14,primary,0.0,4000.0,3187.0,640.0,,184671.0,184671.0,40239.0,"https://api.nga.gov/iiif/e1cc4750-ae12-40bb-a647-5544d452bc14/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e219709a-6fcc-4559-9459-2d6877681b79,"https://api.nga.gov/iiif/e219709a-6fcc-4559-9459-2d6877681b79/full/!200,200/0/default.jpg",1.0,City of the Eyes I,1966,artist,artist,Rodolfo Abularach,1933.0,2020.0,500118427.0,1.0,Guatemalan,individual,Guatemalan,0.0,GT,NoAm,Guatemala,1933.0,2020.0,"Guatemalan, 1933 - 2020",,,lithograph (zinc and stone) in blue and black on white Nacre paper,image: 25.5 x 25.2 cm (10 1/16 x 9 15/16 in.),,"BS: Tamarind (T.1), de Soto (T.10)",Rodolfo Abularach,print,61461.0,0.0,City of the Eyes,City of the Eyes [1983.18.1-10],,,e219709a-6fcc-4559-9459-2d6877681b79,primary,0.0,3553.0,3702.0,640.0,,61460.0,61460.0,2861.0,"https://api.nga.gov/iiif/e219709a-6fcc-4559-9459-2d6877681b79/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2,"https://api.nga.gov/iiif/e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2/full/!200,200/0/default.jpg",1.0,"Lumber Workers, Bay of Campeche",1947,artist,artist,Alfredo Zalce,1908.0,2003.0,500065904.0,1.0,Mexican,individual,Mexican,0.0,MX,NoAm,Mexico,1908.0,2003.0,"Mexican, 1908 - 2003",,,color lithograph on wove paper,"image: 29.21 × 35.88 cm (11 1/2 × 14 1/8 in.)
sheet: 38.42 × 45.09 cm (15 1/8 × 17 3/4 in.)","lower right in graphite: Alfredo Zalce; lower left edge in graphite by unknown hand: Lumber Workers, Bay of Campeche",stamped lower center verso in black ink: F.B.B. [circled],Alfredo Zalce,print,,0.0,Mexican People,,,,e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2,primary,0.0,4000.0,3353.0,640.0,,184007.0,184007.0,3452.0,"https://api.nga.gov/iiif/e21ca70f-fe79-46f0-9e2f-8bfbd255a4d2/!200,200/!200,200/0/default.jpg"
https://api.nga.gov/iiif/e22a39b0-11ab-4523-98fa-907de7297423,"https://api.nga.gov/iiif/e22a39b0-11ab-4523-98fa-907de7297423/full/!200,200/0/default.jpg",1.0,Image de Soleil Froid,1949,artist,artist,Enrique Antunez Zanartú,1921.0,2000.0,500080572.0,1.0,Chilean,individual,Chilean,0.0,CL,SA,Chile,1921.0,2000.0,"Chilean, 1921 - 2000",,,screenprint,Image: 370 x 453 mm,"In pencil: lower right, Zanartu - 49; lower center, Image de Soleil Froid; lower left, 4/40",,Enrique Antunez Zanartú,print,,0.0,,,,,e22a39b0-11ab-4523-98fa-907de7297423,primary,0.0,3321.0,2786.0,640.0,,146252.0,146252.0,3453.0,"https://api.nga.gov/iiif/e22a39b0-11ab-4523-98fa-907de7297423/!200,200/!200,200/0/default.jpg"
