uuid,iiifurl,iiifthumburl,viewtype,sequence,width,height,maxpixels,created,modified,depictstmsobjectid,assistivetext,objectid,displayorder,roletype,role,constituentid,ulanid,preferreddisplayname,forwarddisplayname,lastname,displaydate,artistofngaobject,beginyear,endyear,visualbrowsertimespan,nationality,visualbrowsernationality,constituenttype,Demonym,Percent_in_NGA,Country,Continent,Country Name
a34be107-abb2-4506-99dc-1b27ab27ce36,https://api.nga.gov/iiif/a34be107-abb2-4506-99dc-1b27ab27ce36,"https://api.nga.gov/iiif/a34be107-abb2-4506-99dc-1b27ab27ce36/full/!200,200/0/default.jpg",primary,0,3013,2935,640,2015-07-13 14:21:07-04,2022-05-20 14:41:25-04,173316,,173316,1,artist,artist,41056,500023797,"Yampolsky, Mariana",Mariana Yampolsky,Yampolsky,"Mexican, born United States, 1925 - 2002",1,1925,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
a3b7f6a0-2c98-4c65-8819-7be8dc0ad368,https://api.nga.gov/iiif/a3b7f6a0-2c98-4c65-8819-7be8dc0ad368,"https://api.nga.gov/iiif/a3b7f6a0-2c98-4c65-8819-7be8dc0ad368/full/!200,200/0/default.jpg",primary,0,4000,2991,640,2015-07-08 10:42:28-04,2022-05-20 14:40:30-04,196160,,196160,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
a419cda8-0cf4-4ea3-91b9-7452c57371ff,https://api.nga.gov/iiif/a419cda8-0cf4-4ea3-91b9-7452c57371ff,"https://api.nga.gov/iiif/a419cda8-0cf4-4ea3-91b9-7452c57371ff/full/!200,200/0/default.jpg",primary,0,7154,8874,640,2009-07-15 14:33:22-04,2022-05-25 11:33:27-04,10153,,10153,1,artist,artist,1831,500025126,"Rivera, Diego",Diego Rivera,Rivera,"Mexican, 1886 - 1957",1,1886,1957,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
a433e8c2-023c-4149-bd82-46b6f9a9cc6a,https://api.nga.gov/iiif/a433e8c2-023c-4149-bd82-46b6f9a9cc6a,"https://api.nga.gov/iiif/a433e8c2-023c-4149-bd82-46b6f9a9cc6a/full/!200,200/0/default.jpg",primary,0,4000,2956,640,2017-02-28 17:55:10-05,2022-05-20 12:09:35-04,134860,,134860,1,artist,artist,24756,500037196,"Chambi, Martin",Martin Chambi,Chambi,"Peruvian, 1891 - 1973",1,1891,1973,1876 to 1900,Peruvian,Other,individual,Peruvian,0.0001959887633109,PE,South America,Peru
a4dc1d8e-f27d-416d-97fb-f37d69645599,https://api.nga.gov/iiif/a4dc1d8e-f27d-416d-97fb-f37d69645599,"https://api.nga.gov/iiif/a4dc1d8e-f27d-416d-97fb-f37d69645599/full/!200,200/0/default.jpg",primary,0,3126,4000,,2015-07-07 14:33:10-04,2022-05-20 14:40:14-04,211392,,211392,1,artist,artist,22253,500118440,"Iturbide, Graciela",Graciela Iturbide,Iturbide,"Mexican, born 1942",1,1942,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
a6fdd3ed-a844-4fdb-8e1c-0e734adcbec0,https://api.nga.gov/iiif/a6fdd3ed-a844-4fdb-8e1c-0e734adcbec0,"https://api.nga.gov/iiif/a6fdd3ed-a844-4fdb-8e1c-0e734adcbec0/full/!200,200/0/default.jpg",primary,0,4000,3066,640,2011-12-28 16:26:09-05,2022-06-14 16:36:03-04,48422,,48422,1,artist,artist,1707,500057123,Matta,Matta,Matta,"Chilean, 1911 - 2002",1,1911,2002,1901 to 1925,Chilean,Other,individual,Chilean,0.0003919775266218,CL,South America,Chile
a8cc0df1-436a-487b-9aa4-77f65fcbaa1a,https://api.nga.gov/iiif/a8cc0df1-436a-487b-9aa4-77f65fcbaa1a,"https://api.nga.gov/iiif/a8cc0df1-436a-487b-9aa4-77f65fcbaa1a/full/!200,200/0/default.jpg",primary,0,5979,4913,640,2010-03-30 09:31:48-04,2022-06-28 22:15:25.237-04,150852,,150852,1,artist,artist,2518,500031259,"Torres-García, Joaquín",Joaquín Torres-García,Torres-García,"Uruguayan, 1874 - 1949",1,1874,1949,1851 to 1875,Uruguayan,Other,individual,Uruguayan,0.0001306591755406,UY,South America,Uruguay
a8db9c1c-ca7a-4ca7-84fe-9d7576ace22d,https://api.nga.gov/iiif/a8db9c1c-ca7a-4ca7-84fe-9d7576ace22d,"https://api.nga.gov/iiif/a8db9c1c-ca7a-4ca7-84fe-9d7576ace22d/full/!200,200/0/default.jpg",primary,0,3239,4000,640,2012-01-23 12:19:24-05,2022-06-14 16:39:29-04,30698,,30698,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
a96cfc6f-a283-4072-b5a3-24d681d8a70f,https://api.nga.gov/iiif/a96cfc6f-a283-4072-b5a3-24d681d8a70f,"https://api.nga.gov/iiif/a96cfc6f-a283-4072-b5a3-24d681d8a70f/full/!200,200/0/default.jpg",primary,0,4000,3482,640,2012-01-23 13:54:50-05,2022-06-14 16:39:59-04,33511,,33511,1,artist,artist,3452,500065904,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908,2003,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
a9c432d7-2241-44b3-a121-94562c50e5f3,https://api.nga.gov/iiif/a9c432d7-2241-44b3-a121-94562c50e5f3,"https://api.nga.gov/iiif/a9c432d7-2241-44b3-a121-94562c50e5f3/full/!200,200/0/default.jpg",primary,0,2702,4000,,2015-07-07 14:37:59-04,2022-05-20 14:40:15-04,211395,,211395,1,artist,artist,22253,500118440,"Iturbide, Graciela",Graciela Iturbide,Iturbide,"Mexican, born 1942",1,1942,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
aa152ef1-f57e-444f-82ed-9e6cde46ee7d,https://api.nga.gov/iiif/aa152ef1-f57e-444f-82ed-9e6cde46ee7d,"https://api.nga.gov/iiif/aa152ef1-f57e-444f-82ed-9e6cde46ee7d/full/!200,200/0/default.jpg",primary,0,4000,2867,640,2012-08-30 16:10:17-04,2022-06-15 13:18:42-04,148744,,148744,1,artist,artist,5730,500122721,"Covarrubias, Miguel",Miguel Covarrubias,Covarrubias,"Mexican, 1904 - 1957",1,1904,1957,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
aa33f390-b8dd-4c75-97e1-8b45a42e3907,https://api.nga.gov/iiif/aa33f390-b8dd-4c75-97e1-8b45a42e3907,"https://api.nga.gov/iiif/aa33f390-b8dd-4c75-97e1-8b45a42e3907/full/!200,200/0/default.jpg",primary,0,4000,3387,640,2012-01-23 12:46:35-05,2022-06-14 16:39:34-04,9180,,9180,1,artist,artist,3740,500078548,"Chavez Morado, José",José Chavez Morado,Chavez Morado,"Mexican, born 1909",1,1909,2009,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
aa68a26d-7c4a-4b46-9b2c-09a72eac3f65,https://api.nga.gov/iiif/aa68a26d-7c4a-4b46-9b2c-09a72eac3f65,"https://api.nga.gov/iiif/aa68a26d-7c4a-4b46-9b2c-09a72eac3f65/full/!200,200/0/default.jpg",primary,0,2811,4000,,2015-07-07 14:24:21-04,2022-05-20 14:40:13-04,171744,,171744,1,artist,artist,22253,500118440,"Iturbide, Graciela",Graciela Iturbide,Iturbide,"Mexican, born 1942",1,1942,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
aa86e42b-eb01-43d4-92eb-5ea002f7e83f,https://api.nga.gov/iiif/aa86e42b-eb01-43d4-92eb-5ea002f7e83f,"https://api.nga.gov/iiif/aa86e42b-eb01-43d4-92eb-5ea002f7e83f/full/!200,200/0/default.jpg",primary,0,3474,3640,640,2011-12-28 16:08:04-05,2022-06-14 16:36:00-04,58844,,58844,1,artist,artist,5141,500469327,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920,2001,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
aa883418-dc46-4e29-9447-bf9f551093c4,https://api.nga.gov/iiif/aa883418-dc46-4e29-9447-bf9f551093c4,"https://api.nga.gov/iiif/aa883418-dc46-4e29-9447-bf9f551093c4/full/!200,200/0/default.jpg",primary,0,3818,4832,640,2007-08-27 12:50:04-04,2022-05-19 11:09:51-04,137583,,137583,1,artist,artist,9371,500031425,"de Zayas, Marius",Marius de Zayas,de Zayas,"Mexican, 1880 - 1961",1,1880,1961,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
ab5b41ee-2b1e-4f92-957b-6d08be2c7d45,https://api.nga.gov/iiif/ab5b41ee-2b1e-4f92-957b-6d08be2c7d45,"https://api.nga.gov/iiif/ab5b41ee-2b1e-4f92-957b-6d08be2c7d45/full/!200,200/0/default.jpg",primary,0,12669,10313,640,2012-09-25 09:53:04-04,2022-06-28 22:10:28.157-04,121051,,121051,1,artist,painter,1831,500025126,"Rivera, Diego",Diego Rivera,Rivera,"Mexican, 1886 - 1957",1,1886,1957,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
ad21ed2d-841d-4c49-95bd-45e061b79012,https://api.nga.gov/iiif/ad21ed2d-841d-4c49-95bd-45e061b79012,"https://api.nga.gov/iiif/ad21ed2d-841d-4c49-95bd-45e061b79012/full/!200,200/0/default.jpg",primary,0,3559,3696,640,2012-01-20 17:03:49-05,2022-06-14 16:39:09-04,61481,,61481,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
ae36e3f1-627d-4847-a0cb-36b91ea1e5cb,https://api.nga.gov/iiif/ae36e3f1-627d-4847-a0cb-36b91ea1e5cb,"https://api.nga.gov/iiif/ae36e3f1-627d-4847-a0cb-36b91ea1e5cb/full/!200,200/0/default.jpg",primary,0,2679,4000,,2015-07-07 14:27:59-04,2022-05-20 14:40:14-04,211389,,211389,1,artist,artist,22253,500118440,"Iturbide, Graciela",Graciela Iturbide,Iturbide,"Mexican, born 1942",1,1942,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
aeb0d69e-c343-422c-ba47-f73a5b83f0ef,https://api.nga.gov/iiif/aeb0d69e-c343-422c-ba47-f73a5b83f0ef,"https://api.nga.gov/iiif/aeb0d69e-c343-422c-ba47-f73a5b83f0ef/full/!200,200/0/default.jpg",primary,0,4000,3095,640,2015-09-01 12:11:39-04,2022-05-20 14:49:11-04,175609,,175609,1,artist,artist,41505,500294023,"Garduño, Flor",Flor Garduño,Garduño,"Mexican, born 1957",1,1957,,1951 to 1975,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
aec17b53-ce01-484b-98f3-6480e59bd7ae,https://api.nga.gov/iiif/aec17b53-ce01-484b-98f3-6480e59bd7ae,"https://api.nga.gov/iiif/aec17b53-ce01-484b-98f3-6480e59bd7ae/full/!200,200/0/default.jpg",primary,0,4000,3061,640,2011-04-14 16:41:01-04,2022-05-19 13:02:05-04,150714,,150714,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
aecd527e-0cef-4523-89a9-c95de4f6a500,https://api.nga.gov/iiif/aecd527e-0cef-4523-89a9-c95de4f6a500,"https://api.nga.gov/iiif/aecd527e-0cef-4523-89a9-c95de4f6a500/full/!200,200/0/default.jpg",primary,0,8965,5913,640,2020-11-17 15:15:02-05,2022-06-07 16:12:15-04,221938,,221938,1,artist,artist,51179,500294017,"Andrade, Yolanda",Yolanda Andrade,Andrade,"Mexican, born 1950",1,1950,,1926 to 1950,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
afe9a6f1-b7b6-46a7-9b07-a93dd0435f28,https://api.nga.gov/iiif/afe9a6f1-b7b6-46a7-9b07-a93dd0435f28,"https://api.nga.gov/iiif/afe9a6f1-b7b6-46a7-9b07-a93dd0435f28/full/!200,200/0/default.jpg",primary,0,3209,4000,640,2012-01-23 12:21:22-05,2022-06-14 16:39:30-04,30701,,30701,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b06ac562-8901-480a-94d7-ace50091cdc4,https://api.nga.gov/iiif/b06ac562-8901-480a-94d7-ace50091cdc4,"https://api.nga.gov/iiif/b06ac562-8901-480a-94d7-ace50091cdc4/full/!200,200/0/default.jpg",alternate,2,7505,7889,640,2021-11-09 13:55:08-05,2022-06-28 22:18:33.05-04,127530,,127530,1,artist,sculptor,27441,500027187,"Soto, Jesús Rafael",Jesús Rafael Soto,Soto,"Venezuelan, 1923 - 2005",1,1923,2005,1901 to 1925,Venezuelan,Other,individual,Venezuelan,0.0002613183510812,VE,South America,"Venezuela, Bolivarian Republic of"
b3418081-7046-465b-ae4d-d06f1789f637,https://api.nga.gov/iiif/b3418081-7046-465b-ae4d-d06f1789f637,"https://api.nga.gov/iiif/b3418081-7046-465b-ae4d-d06f1789f637/full/!200,200/0/default.jpg",primary,0,3168,4000,640,2012-01-23 12:17:55-05,2022-06-14 16:39:29-04,30696,,30696,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b3e2219c-10fa-4d10-af45-9655e2ec1ae0,https://api.nga.gov/iiif/b3e2219c-10fa-4d10-af45-9655e2ec1ae0,"https://api.nga.gov/iiif/b3e2219c-10fa-4d10-af45-9655e2ec1ae0/full/!200,200/0/default.jpg",primary,0,4368,3743,640,2011-04-29 12:52:43-04,2022-06-09 12:26:00-04,121052,,121052,1,artist,painter,1831,500025126,"Rivera, Diego",Diego Rivera,Rivera,"Mexican, 1886 - 1957",1,1886,1957,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b4a4bfae-4961-44dd-8bd4-73531534f230,https://api.nga.gov/iiif/b4a4bfae-4961-44dd-8bd4-73531534f230,"https://api.nga.gov/iiif/b4a4bfae-4961-44dd-8bd4-73531534f230/full/!200,200/0/default.jpg",primary,0,4000,3000,640,2015-07-16 13:37:14-04,2022-05-20 14:41:46-04,175632,,175632,1,artist,artist,41056,500023797,"Yampolsky, Mariana",Mariana Yampolsky,Yampolsky,"Mexican, born United States, 1925 - 2002",1,1925,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b51720f1-c8c7-4ff7-9a0c-c0e3375d6091,https://api.nga.gov/iiif/b51720f1-c8c7-4ff7-9a0c-c0e3375d6091,"https://api.nga.gov/iiif/b51720f1-c8c7-4ff7-9a0c-c0e3375d6091/full/!200,200/0/default.jpg",primary,0,2244,4000,640,2012-01-19 15:58:45-05,2022-06-14 16:38:49-04,61471,,61471,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
b5e4c88b-8712-4287-96fe-19d56eeb2910,https://api.nga.gov/iiif/b5e4c88b-8712-4287-96fe-19d56eeb2910,"https://api.nga.gov/iiif/b5e4c88b-8712-4287-96fe-19d56eeb2910/full/!200,200/0/default.jpg",primary,0,3510,3743,640,2012-01-23 12:42:31-05,2022-06-14 16:39:34-04,10591,,10591,1,artist,artist,1918,500024331,"Tamayo, Rufino",Rufino Tamayo,Tamayo,"Mexican, 1899 - 1991",1,1899,1991,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b73e1b40-11a2-404c-a4c7-178c32a59e8c,https://api.nga.gov/iiif/b73e1b40-11a2-404c-a4c7-178c32a59e8c,"https://api.nga.gov/iiif/b73e1b40-11a2-404c-a4c7-178c32a59e8c/full/!200,200/0/default.jpg",primary,0,3296,4000,640,2012-01-23 12:12:35-05,2022-06-14 16:39:28-04,30691,,30691,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b875040c-30a5-4cb9-bda9-f260d76ebed2,https://api.nga.gov/iiif/b875040c-30a5-4cb9-bda9-f260d76ebed2,"https://api.nga.gov/iiif/b875040c-30a5-4cb9-bda9-f260d76ebed2/full/!200,200/0/default.jpg",primary,0,9828,7739,640,2020-11-17 16:45:17-05,2022-06-07 16:12:18-04,221012,,221012,1,artist,artist,49585,,"Reynoso, Antonio",Antonio Reynoso,Reynoso,"Mexican, 1919 - 1996",1,1919,1996,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b89811de-7470-44a9-8831-92c180a042b2,https://api.nga.gov/iiif/b89811de-7470-44a9-8831-92c180a042b2,"https://api.nga.gov/iiif/b89811de-7470-44a9-8831-92c180a042b2/full/!200,200/0/default.jpg",primary,0,4000,2750,640,2011-04-14 16:42:14-04,2022-05-19 13:02:05-04,150715,,150715,1,artist,artist,16466,500028115,"Álvarez Bravo, Manuel",Manuel Álvarez Bravo,Álvarez Bravo,"Mexican, 1902 - 2002",1,1902,2002,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b8cb2f1a-f966-463a-8520-17d6c9b1541e,https://api.nga.gov/iiif/b8cb2f1a-f966-463a-8520-17d6c9b1541e,"https://api.nga.gov/iiif/b8cb2f1a-f966-463a-8520-17d6c9b1541e/full/!200,200/0/default.jpg",primary,0,2335,4000,640,2012-01-23 12:45:11-05,2022-06-14 16:39:34-04,33117,,33117,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
b964f60a-5942-41a4-9b8d-6fe1beb3ca16,https://api.nga.gov/iiif/b964f60a-5942-41a4-9b8d-6fe1beb3ca16,"https://api.nga.gov/iiif/b964f60a-5942-41a4-9b8d-6fe1beb3ca16/full/!200,200/0/default.jpg",primary,0,5957,7409,640,2018-02-27 18:15:06-05,2022-05-25 11:21:15-04,126502,,126502,1,artist,artist,24991,,"Batista, Abraao",Abraao Batista,Batista,"Brazilian, born 1941",1,1941,,1926 to 1950,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
bb2278f8-99b5-472b-b6e6-f13ae9275feb,https://api.nga.gov/iiif/bb2278f8-99b5-472b-b6e6-f13ae9275feb,"https://api.nga.gov/iiif/bb2278f8-99b5-472b-b6e6-f13ae9275feb/full/!200,200/0/default.jpg",primary,0,4000,3455,640,2012-01-23 13:02:00-05,2022-06-14 16:39:36-04,33514,,33514,1,artist,artist,3452,500065904,"Zalce, Alfredo",Alfredo Zalce,Zalce,"Mexican, 1908 - 2003",1,1908,2003,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
bb581adc-a190-4b96-ad3c-004eec8aa4a5,https://api.nga.gov/iiif/bb581adc-a190-4b96-ad3c-004eec8aa4a5,"https://api.nga.gov/iiif/bb581adc-a190-4b96-ad3c-004eec8aa4a5/full/!200,200/0/default.jpg",primary,0,4000,2579,640,2012-01-23 13:49:34-05,2022-06-14 16:39:58-04,30639,,30639,1,artist,artist,5136,500012316,"Orozco, José Clemente",José Clemente Orozco,Orozco,"Mexican, 1883 - 1949",1,1883,1949,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
bb6315fe-f30e-4fa6-be71-977f1872357b,https://api.nga.gov/iiif/bb6315fe-f30e-4fa6-be71-977f1872357b,"https://api.nga.gov/iiif/bb6315fe-f30e-4fa6-be71-977f1872357b/full/!200,200/0/default.jpg",primary,0,3211,4000,640,2012-01-23 12:27:42-05,2022-06-14 16:39:32-04,30711,,30711,1,artist,artist,4962,500111715,"Méndez, Leopoldo",Leopoldo Méndez,Méndez,"Mexican, 1902 - 1969",1,1902,1969,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
bbb69e27-3960-480a-9add-3a9e6f66d8ea,https://api.nga.gov/iiif/bbb69e27-3960-480a-9add-3a9e6f66d8ea,"https://api.nga.gov/iiif/bbb69e27-3960-480a-9add-3a9e6f66d8ea/full/!200,200/0/default.jpg",primary,0,3586,3687,640,2012-01-20 16:27:58-05,2022-06-14 16:38:58-04,61464,,61464,1,artist,artist,2861,500118427,"Abularach, Rodolfo",Rodolfo Abularach,Abularach,"Guatemalan, 1933 - 2020",1,1933,2020,1926 to 1950,Guatemalan,Other,individual,Guatemalan,0.0001306591755406,GT,North America,Guatemala
bf7bdd78-1f1b-4037-a3e2-9f2953d7369c,https://api.nga.gov/iiif/bf7bdd78-1f1b-4037-a3e2-9f2953d7369c,"https://api.nga.gov/iiif/bf7bdd78-1f1b-4037-a3e2-9f2953d7369c/full/!200,200/0/default.jpg",primary,0,8165,10155,640,2020-11-17 16:50:57-05,2022-06-07 16:12:19-04,221013,,221013,1,artist,artist,38881,,"Horna, Kati",Kati Horna,Horna,"Mexican, born Austria-Hungary, 1912 - 2000",1,1912,2000,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
c08cc34a-c90d-49a5-9ff1-c7f72209fa0c,https://api.nga.gov/iiif/c08cc34a-c90d-49a5-9ff1-c7f72209fa0c,"https://api.nga.gov/iiif/c08cc34a-c90d-49a5-9ff1-c7f72209fa0c/full/!200,200/0/default.jpg",primary,0,2599,4000,640,2011-12-28 15:50:36-05,2022-06-14 16:35:57-04,58845,,58845,1,artist,artist,5141,500469327,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920,2001,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
c1b1c883-d432-49d3-9cb4-48f734121100,https://api.nga.gov/iiif/c1b1c883-d432-49d3-9cb4-48f734121100,"https://api.nga.gov/iiif/c1b1c883-d432-49d3-9cb4-48f734121100/full/!200,200/0/default.jpg",primary,0,9875,7692,640,2019-07-10 00:00:00-04,2022-05-25 16:58:45-04,163543,,163543,1,artist,artist,1918,500024331,"Tamayo, Rufino",Rufino Tamayo,Tamayo,"Mexican, 1899 - 1991",1,1899,1991,1876 to 1900,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
c2197e07-ec8f-43dd-9aa5-47ad7fc7968b,https://api.nga.gov/iiif/c2197e07-ec8f-43dd-9aa5-47ad7fc7968b,"https://api.nga.gov/iiif/c2197e07-ec8f-43dd-9aa5-47ad7fc7968b/full/!200,200/0/default.jpg",primary,0,3473,4000,640,2012-01-23 13:30:01-05,2022-06-14 16:39:55-04,133867,,133867,1,artist,artist,28727,500472229,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
c23535fc-42c8-4f02-a89a-ebaa79ccbf2f,https://api.nga.gov/iiif/c23535fc-42c8-4f02-a89a-ebaa79ccbf2f,"https://api.nga.gov/iiif/c23535fc-42c8-4f02-a89a-ebaa79ccbf2f/full/!200,200/0/default.jpg",primary,0,2518,4000,640,2011-12-28 16:02:31-05,2022-06-14 16:35:59-04,58852,,58852,1,artist,artist,5141,500469327,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920,2001,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
c2ae4f39-514c-4fb8-9342-63e484bfbb2c,https://api.nga.gov/iiif/c2ae4f39-514c-4fb8-9342-63e484bfbb2c,"https://api.nga.gov/iiif/c2ae4f39-514c-4fb8-9342-63e484bfbb2c/full/!200,200/0/default.jpg",primary,0,2683,4000,640,2011-12-28 15:58:10-05,2022-06-14 16:35:58-04,58847,,58847,1,artist,artist,5141,500469327,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920,2001,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
c2e89939-eb4e-422c-ae6f-18b406088e05,https://api.nga.gov/iiif/c2e89939-eb4e-422c-ae6f-18b406088e05,"https://api.nga.gov/iiif/c2e89939-eb4e-422c-ae6f-18b406088e05/full/!200,200/0/default.jpg",primary,0,13024,10490,640,2016-08-09 11:46:31-04,2022-05-19 12:44:36-04,169094,,169094,1,artist,artist,38855,500127966,"Garaicoa, Carlos",Carlos Garaicoa,Garaicoa,"Cuban, born 1967",1,1967,,1951 to 1975,Cuban,Other,individual,Cuban,0.0003919775266218,CU,North America,Cuba
c329b0e0-f3ac-431c-b9f6-951514c4afc4,https://api.nga.gov/iiif/c329b0e0-f3ac-431c-b9f6-951514c4afc4,"https://api.nga.gov/iiif/c329b0e0-f3ac-431c-b9f6-951514c4afc4/full/!200,200/0/default.jpg",primary,0,3037,4000,,2019-10-04 20:00:46-04,2022-07-18 16:32:28-04,210341,,210341,1,artist,artist,38881,,"Horna, Kati",Kati Horna,Horna,"Mexican, born Austria-Hungary, 1912 - 2000",1,1912,2000,1901 to 1925,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
c37c7389-cc9b-4796-9c2e-29086603e346,https://api.nga.gov/iiif/c37c7389-cc9b-4796-9c2e-29086603e346,"https://api.nga.gov/iiif/c37c7389-cc9b-4796-9c2e-29086603e346/full/!200,200/0/default.jpg",primary,0,2567,4000,640,2011-12-28 16:05:11-05,2022-06-14 16:35:59-04,58856,,58856,1,artist,artist,5141,500469327,"Ostrower, Fayga",Fayga Ostrower,Ostrower,"Brazilian, 1920 - 2001",1,1920,2001,1901 to 1925,Brazilian,Other,individual,Brazilian,0.0009799438165545,BR,South America,Brazil
c573ca02-0ddf-4d3a-ade2-1ea63e7d523a,https://api.nga.gov/iiif/c573ca02-0ddf-4d3a-ade2-1ea63e7d523a,"https://api.nga.gov/iiif/c573ca02-0ddf-4d3a-ade2-1ea63e7d523a/full/!200,200/0/default.jpg",primary,0,3253,4000,640,2012-01-23 13:25:29-05,2022-06-14 16:39:53-04,133869,,133869,1,artist,artist,28727,500472229,"Cervantes, Miguel",Miguel Cervantes,Cervantes,"Mexican, born 1980",1,1980,,1976 to 2000,Mexican,Mexican,individual,Mexican,0.0024171947475011,MX,North America,Mexico
